lat,long,Stability_Class,EPR,NSM,LRR,SCE,ML_Stability_Predicted,Prediction_Confidence
21.7995312874,90.165221755,Active Erosion,-9.81,-295.15,-10.03,295.15,Active Erosion,1.0
21.8000151583,90.1651806252,Active Erosion,-9.81,-295.15,-10.03,295.15,Active Erosion,1.0
21.8011009995,90.1650883252,Active Erosion,-9.81,-295.15,-10.03,295.15,Active Erosion,1.0
21.802186743,90.1649960312,Active Erosion,-9.81,-295.15,-10.03,295.15,Active Erosion,1.0
21.7995312944,90.1652224157,Active Erosion,-9.53,-286.73,-9.77,286.73,Active Erosion,1.0
21.8000151583,90.1652507071,Active Erosion,-9.53,-286.73,-9.77,286.73,Active Erosion,1.0
21.8010906961,90.1653135935,Active Erosion,-9.53,-286.73,-9.77,286.73,Active Erosion,1.0
21.8021152231,90.1653734972,Active Erosion,-9.53,-286.73,-9.77,286.73,Active Erosion,1.0
21.799536434,90.165200311,Active Erosion,-9.43,-283.7,-9.69,283.7,Active Erosion,1.0
21.8000151583,90.1652894604,Active Erosion,-9.43,-283.7,-9.69,283.7,Active Erosion,1.0
21.8010906964,90.1654897516,Active Erosion,-9.43,-283.7,-9.69,283.7,Active Erosion,1.0
21.8020590276,90.1656700799,Active Erosion,-9.43,-283.7,-9.69,283.7,Active Erosion,1.0
21.7995593099,90.1651049967,Active Erosion,-9.42,-283.26,-9.7,283.26,Active Erosion,1.0
21.8000151583,90.1652231988,Active Erosion,-9.42,-283.26,-9.7,283.26,Active Erosion,1.0
21.8010906964,90.1655020897,Active Erosion,-9.42,-283.26,-9.7,283.26,Active Erosion,1.0
21.8020440187,90.1657492923,Active Erosion,-9.42,-283.26,-9.7,283.26,Active Erosion,1.0
21.7995995313,90.1649374099,Active Erosion,-9.39,-282.52,-9.68,282.52,Active Erosion,1.0
21.8000151581,90.1650517861,Active Erosion,-9.39,-282.52,-9.68,282.52,Active Erosion,1.0
21.8010906962,90.1653477656,Active Erosion,-9.39,-282.52,-9.68,282.52,Active Erosion,1.0
21.8020690827,90.1656170129,Active Erosion,-9.39,-282.52,-9.68,282.52,Active Erosion,1.0
21.7996444597,90.1647502096,Active Erosion,-9.36,-281.49,-9.65,281.49,Active Erosion,1.0
21.8000151577,90.1648522213,Active Erosion,-9.36,-281.49,-9.65,281.49,Active Erosion,1.0
21.8010962755,90.1651497347,Active Erosion,-9.36,-281.49,-9.65,281.49,Active Erosion,1.0
21.8021050221,90.1654273355,Active Erosion,-9.36,-281.49,-9.65,281.49,Active Erosion,1.0
21.799689388,90.1645630092,Active Erosion,-9.32,-280.46,-9.64,280.46,Active Erosion,1.0
21.800015157,90.1646526566,Active Erosion,-9.32,-280.46,-9.64,280.46,Active Erosion,1.0
21.801111309,90.1649543056,Active Erosion,-9.32,-280.46,-9.64,280.46,Active Erosion,1.0
21.8021409613,90.165237658,Active Erosion,-9.32,-280.46,-9.64,280.46,Active Erosion,1.0
21.7997343159,90.1643758091,Active Erosion,-9.29,-279.43,-9.61,279.43,Active Erosion,1.0
21.8000250765,90.1644558223,Active Erosion,-9.29,-279.43,-9.61,279.43,Active Erosion,1.0
21.8011263421,90.1647588773,Active Erosion,-9.29,-279.43,-9.61,279.43,Active Erosion,1.0
21.8021768998,90.1650479815,Active Erosion,-9.29,-279.43,-9.61,279.43,Active Erosion,1.0
21.7997792438,90.1641886082,Active Erosion,-9.25,-278.41,-9.58,278.41,Active Erosion,1.0
21.800045493,90.1642618758,Active Erosion,-9.25,-278.41,-9.58,278.41,Active Erosion,1.0
21.8011413752,90.1645634474,Active Erosion,-9.25,-278.41,-9.58,278.41,Active Erosion,1.0
21.8022128386,90.1648583029,Active Erosion,-9.25,-278.41,-9.58,278.41,Active Erosion,1.0
21.7998214877,90.1640125896,Active Erosion,-9.23,-277.56,-9.55,277.56,Active Erosion,1.0
21.8000644632,90.1640816659,Active Erosion,-9.23,-277.56,-9.55,277.56,Active Erosion,1.0
21.8011545951,90.164391585,Active Erosion,-9.23,-277.56,-9.55,277.56,Active Erosion,1.0
21.8022426583,90.1647009199,Active Erosion,-9.23,-277.56,-9.55,277.56,Active Erosion,1.0
21.7998609409,90.1638532658,Active Erosion,-9.21,-276.93,-9.53,276.93,Active Erosion,1.0
21.8000813843,90.1639209199,Active Erosion,-9.21,-276.93,-9.53,276.93,Active Erosion,1.0
21.801165213,90.1642535495,Active Erosion,-9.21,-276.93,-9.53,276.93,Active Erosion,1.0
21.8022635536,90.164590637,Active Erosion,-9.21,-276.93,-9.53,276.93,Active Erosion,1.0
21.7999068741,90.1636945913,Active Erosion,-9.15,-275.23,-9.48,275.23,Active Erosion,1.0
21.8000985753,90.1637576086,Active Erosion,-9.15,-275.23,-9.48,275.23,Active Erosion,1.0
21.801181472,90.1641135882,Active Erosion,-9.15,-275.23,-9.48,275.23,Active Erosion,1.0
21.8022814673,90.1644751933,Active Erosion,-9.15,-275.23,-9.48,275.23,Active Erosion,1.0
21.7999592249,90.1635137465,Active Erosion,-9.04,-272.04,-9.4,272.04,Active Erosion,1.0
21.8001186742,90.163566671,Active Erosion,-9.04,-272.04,-9.4,272.04,Active Erosion,1.0
21.8012124411,90.1639297174,Active Erosion,-9.04,-272.04,-9.4,272.04,Active Erosion,1.0
21.8023043481,90.1642921512,Active Erosion,-9.04,-272.04,-9.4,272.04,Active Erosion,1.0
21.8000126675,90.163329129,Active Erosion,-8.93,-268.66,-9.31,268.66,Active Erosion,1.0
21.8001392558,90.1633711461,Active Erosion,-8.93,-268.66,-9.31,268.66,Active Erosion,1.0
21.8012447192,90.1637380734,Active Erosion,-8.93,-268.66,-9.31,268.66,Active Erosion,1.0
21.8023286355,90.1640978535,Active Erosion,-8.93,-268.66,-9.31,268.66,Active Erosion,1.0
21.8000661101,90.1631445111,Active Erosion,-8.82,-265.27,-9.23,265.27,Active Erosion,1.0
21.8001598371,90.1631756208,Active Erosion,-8.82,-265.27,-9.23,265.27,Active Erosion,1.0
21.8012769971,90.1635464287,Active Erosion,-8.82,-265.27,-9.23,265.27,Active Erosion,1.0
21.8023529227,90.1639035548,Active Erosion,-8.82,-265.27,-9.23,265.27,Active Erosion,1.0
21.8001221594,90.1629508871,Active Erosion,-8.69,-261.45,-9.12,261.45,Active Erosion,1.0
21.8001814681,90.1629701207,Active Erosion,-8.69,-261.45,-9.12,261.45,Active Erosion,1.0
21.8013122957,90.1633368481,Active Erosion,-8.69,-261.45,-9.12,261.45,Active Erosion,1.0
21.8023804597,90.1636832581,Active Erosion,-8.69,-261.45,-9.12,261.45,Active Erosion,1.0
21.8001907829,90.1627138238,Active Erosion,-8.53,-256.72,-9.0,256.72,Active Erosion,1.0
21.8002079391,90.1627186366,Active Erosion,-8.53,-256.72,-9.0,256.72,Active Erosion,1.0
21.8013618942,90.1630423603,Active Erosion,-8.53,-256.72,-9.0,256.72,Active Erosion,1.0
21.8024321263,90.1633426006,Active Erosion,-8.53,-256.72,-9.0,256.72,Active Erosion,1.0
21.8002534576,90.1624973094,Active Erosion,-8.46,-254.48,-8.94,256.74,Active Erosion,1.0
21.8002335765,90.1624922499,Active Erosion,-8.46,-254.48,-8.94,256.74,Active Erosion,1.0
21.8014043627,90.1627902041,Active Erosion,-8.46,-254.48,-8.94,256.74,Active Erosion,1.0
21.8024879197,90.1630659626,Active Erosion,-8.46,-254.48,-8.94,256.74,Active Erosion,1.0
21.8003035667,90.1623242032,Active Erosion,-8.41,-252.88,-8.88,256.22,Active Erosion,1.0
21.8002743356,90.1623164858,Active Erosion,-8.41,-252.88,-8.88,256.22,Active Erosion,1.0
21.8014326417,90.1626222961,Active Erosion,-8.41,-252.88,-8.88,256.22,Active Erosion,1.0
21.8025195255,90.1629092533,Active Erosion,-8.41,-252.88,-8.88,256.22,Active Erosion,1.0
21.8003564156,90.1621416312,Active Erosion,-8.35,-251.16,-8.82,255.63,Active Erosion,1.0
21.8003172956,90.1621312294,Active Erosion,-8.35,-251.16,-8.82,255.63,Active Erosion,1.0
21.8014639952,90.1624361325,Active Erosion,-8.35,-251.16,-8.82,255.63,Active Erosion,1.0
21.8025563648,90.162726593,Active Erosion,-8.35,-251.16,-8.82,255.63,Active Erosion,1.0
21.8004099441,90.1619567107,Active Erosion,-8.29,-249.4,-8.75,255.01,Active Erosion,1.0
21.8003607959,90.1619436425,Active Erosion,-8.29,-249.4,-8.75,255.01,Active Erosion,1.0
21.8014960987,90.162245514,Active Erosion,-8.29,-249.4,-8.75,255.01,Active Erosion,1.0
21.8025944862,90.1625375734,Active Erosion,-8.29,-249.4,-8.75,255.01,Active Erosion,1.0
21.8004628677,90.1617716293,Active Erosion,-8.23,-247.71,-8.69,254.4,Active Erosion,1.0
21.8004042959,90.1617560555,Active Erosion,-8.23,-247.71,-8.69,254.4,Active Erosion,1.0
21.801528202,90.1620548952,Active Erosion,-8.23,-247.71,-8.69,254.4,Active Erosion,1.0
21.8026326077,90.1623485536,Active Erosion,-8.23,-247.71,-8.69,254.4,Active Erosion,1.0
21.8005146078,90.1615862323,Active Erosion,-8.18,-246.16,-8.63,253.78,Active Erosion,1.0
21.8004477958,90.1615684677,Active Erosion,-8.18,-246.16,-8.63,253.78,Active Erosion,1.0
21.8015603052,90.1618642752,Active Erosion,-8.18,-246.16,-8.63,253.78,Active Erosion,1.0
21.8026707291,90.1621595318,Active Erosion,-8.18,-246.16,-8.63,253.78,Active Erosion,1.0
21.8005663474,90.161400836,Active Erosion,-8.13,-244.6,-8.57,253.17,Active Erosion,1.0
21.8004912954,90.1613808804,Active Erosion,-8.13,-244.6,-8.57,253.17,Active Erosion,1.0
21.8015924081,90.1616736563,Active Erosion,-8.13,-244.6,-8.57,253.17,Active Erosion,1.0
21.8027088502,90.1619705118,Active Erosion,-8.13,-244.6,-8.57,253.17,Active Erosion,1.0
21.8006180869,90.1612154394,Active Erosion,-8.13,-244.68,-8.59,254.19,Active Erosion,1.0
21.8005347947,90.161193293,Active Erosion,-8.13,-244.68,-8.59,254.19,Active Erosion,1.0
21.8016498038,90.1614897624,Active Erosion,-8.13,-244.68,-8.59,254.19,Active Erosion,1.0
21.8027612609,90.1617852911,Active Erosion,-8.13,-244.68,-8.59,254.19,Active Erosion,1.0
21.8006698261,90.1610300428,Active Erosion,-8.21,-246.99,-8.68,257.44,Active Erosion,1.0
21.8005782938,90.1610057055,Active Erosion,-8.21,-246.99,-8.68,257.44,Active Erosion,1.0
21.8017173122,90.1613085574,Active Erosion,-8.21,-246.99,-8.68,257.44,Active Erosion,1.0
21.8028332658,90.1616052804,Active Erosion,-8.21,-246.99,-8.68,257.44,Active Erosion,1.0
21.8007215652,90.1608446456,Active Erosion,-8.29,-249.3,-8.78,260.7,Active Erosion,1.0
21.8006217928,90.1608181176,Active Erosion,-8.29,-249.3,-8.78,260.7,Active Erosion,1.0
21.8017848207,90.1611273516,Active Erosion,-8.29,-249.3,-8.78,260.7,Active Erosion,1.0
21.8029052711,90.1614252685,Active Erosion,-8.29,-249.3,-8.78,260.7,Active Erosion,1.0
21.800773304,90.1606592488,Active Erosion,-8.36,-251.62,-8.87,263.95,Active Erosion,1.0
21.8006652915,90.16063053,Active Erosion,-8.36,-251.62,-8.87,263.95,Active Erosion,1.0
21.8018523287,90.1609461463,Active Erosion,-8.36,-251.62,-8.87,263.95,Active Erosion,1.0
21.8029772756,90.1612452575,Active Erosion,-8.36,-251.62,-8.87,263.95,Active Erosion,1.0
21.8008250427,90.1604738515,Active Erosion,-8.44,-253.93,-8.97,267.2,Active Erosion,1.0
21.80070879,90.1604429419,Active Erosion,-8.44,-253.93,-8.97,267.2,Active Erosion,1.0
21.8019198366,90.1607649402,Active Erosion,-8.44,-253.93,-8.97,267.2,Active Erosion,1.0
21.80304928,90.1610652455,Active Erosion,-8.44,-253.93,-8.97,267.2,Active Erosion,1.0
21.800876781,90.1602884543,Active Erosion,-8.52,-256.25,-9.07,270.46,Active Erosion,1.0
21.8007522883,90.160255354,Active Erosion,-8.52,-256.25,-9.07,270.46,Active Erosion,1.0
21.8019873442,90.1605837345,Active Erosion,-8.52,-256.25,-9.07,270.46,Active Erosion,1.0
21.8031212844,90.1608852339,Active Erosion,-8.52,-256.25,-9.07,270.46,Active Erosion,1.0
21.8009285192,90.1601030568,Active Erosion,-8.6,-258.56,-9.16,273.71,Active Erosion,1.0
21.8007957863,90.1600677658,Active Erosion,-8.6,-258.56,-9.16,273.71,Active Erosion,1.0
21.8020548518,90.1604025282,Active Erosion,-8.6,-258.56,-9.16,273.71,Active Erosion,1.0
21.8031932885,90.1607052216,Active Erosion,-8.6,-258.56,-9.16,273.71,Active Erosion,1.0
21.8009802571,90.1599176596,Active Erosion,-8.62,-259.39,-9.21,275.48,Active Erosion,1.0
21.8008392841,90.1598801778,Active Erosion,-8.62,-259.39,-9.21,275.48,Active Erosion,1.0
21.8021202145,90.1602207522,Active Erosion,-8.62,-259.39,-9.21,275.48,Active Erosion,1.0
21.8032523026,90.1605217563,Active Erosion,-8.62,-259.39,-9.21,275.48,Active Erosion,1.0
21.8010319948,90.159732262,Active Erosion,-8.55,-257.16,-9.16,274.2,Active Erosion,1.0
21.8008827817,90.1596925896,Active Erosion,-8.55,-257.16,-9.16,274.2,Active Erosion,1.0
21.8021730993,90.1600356582,Active Erosion,-8.55,-257.16,-9.16,274.2,Active Erosion,1.0
21.8032845349,90.1603311697,Active Erosion,-8.55,-257.16,-9.16,274.2,Active Erosion,1.0
21.8010837322,90.1595468643,Active Erosion,-8.47,-254.94,-9.1,272.91,Active Erosion,1.0
21.800926279,90.1595050013,Active Erosion,-8.47,-254.94,-9.1,272.91,Active Erosion,1.0
21.802225984,90.1598505639,Active Erosion,-8.47,-254.94,-9.1,272.91,Active Erosion,1.0
21.8033167674,90.1601405828,Active Erosion,-8.47,-254.94,-9.1,272.91,Active Erosion,1.0
21.8011287223,90.1593596727,Active Erosion,-8.43,-253.48,-9.07,271.63,Active Erosion,1.0
21.8009697761,90.1593174129,Active Erosion,-8.43,-253.48,-9.07,271.63,Active Erosion,1.0
21.8022788684,90.1596654697,Active Erosion,-8.43,-253.48,-9.07,271.63,Active Erosion,1.0
21.8033489993,90.1599499961,Active Erosion,-8.43,-253.48,-9.07,271.63,Active Erosion,1.0
21.8011726627,90.1591722018,Active Erosion,-8.38,-252.14,-9.04,270.34,Active Erosion,1.0
21.801013273,90.1591298244,Active Erosion,-8.38,-252.14,-9.04,270.34,Active Erosion,1.0
21.8023317526,90.1594803753,Active Erosion,-8.38,-252.14,-9.04,270.34,Active Erosion,1.0
21.8033812313,90.1597594092,Active Erosion,-8.38,-252.14,-9.04,270.34,Active Erosion,1.0
21.8012147387,90.1589926843,Active Erosion,-8.34,-250.95,-9.01,269.19,Active Erosion,1.0
21.8010551245,90.1589493311,Active Erosion,-8.34,-250.95,-9.01,269.19,Active Erosion,1.0
21.8023806158,90.1593093535,Active Erosion,-8.34,-250.95,-9.01,269.19,Active Erosion,1.0
21.8034100559,90.1595889677,Active Erosion,-8.34,-250.95,-9.01,269.19,Active Erosion,1.0
21.8012529246,90.1588297632,Active Erosion,-8.31,-250.09,-9.0,268.33,Active Erosion,1.0
21.8010939886,90.1587837637,Active Erosion,-8.31,-250.09,-9.0,268.33,Active Erosion,1.0
21.8024210464,90.1591678455,Active Erosion,-8.31,-250.09,-9.0,268.33,Active Erosion,1.0
21.8034318011,90.1594603856,Active Erosion,-8.31,-250.09,-9.0,268.33,Active Erosion,1.0
21.8012911328,90.158666746,Active Erosion,-8.29,-249.28,-8.97,266.89,Active Erosion,1.0
21.8011383974,90.1586197981,Active Erosion,-8.29,-249.28,-8.97,266.89,Active Erosion,1.0
21.8024614368,90.1590264776,Active Erosion,-8.29,-249.28,-8.97,266.89,Active Erosion,1.0
21.8034536049,90.1593314571,Active Erosion,-8.29,-249.28,-8.97,266.89,Active Erosion,1.0
21.8013340925,90.1584834555,Active Erosion,-8.25,-248.04,-8.94,264.94,Active Erosion,1.0
21.8011876426,90.1584379747,Active Erosion,-8.25,-248.04,-8.94,264.94,Active Erosion,1.0
21.802512063,90.1588492831,Active Erosion,-8.25,-248.04,-8.94,264.94,Active Erosion,1.0
21.8034840962,90.159151159,Active Erosion,-8.25,-248.04,-8.94,264.94,Active Erosion,1.0
21.8013780608,90.1582958609,Active Erosion,-8.2,-246.7,-8.89,262.87,Active Erosion,1.0
21.8012379199,90.1582523396,Active Erosion,-8.2,-246.7,-8.89,262.87,Active Erosion,1.0
21.8025548532,90.1586613211,Active Erosion,-8.2,-246.7,-8.89,262.87,Active Erosion,1.0
21.8035164323,90.1589599492,Active Erosion,-8.2,-246.7,-8.89,262.87,Active Erosion,1.0
21.8014220288,90.1581082659,Active Erosion,-8.16,-245.36,-8.83,260.8,Active Erosion,1.0
21.8012881971,90.1580667041,Active Erosion,-8.16,-245.36,-8.83,260.8,Active Erosion,1.0
21.8025838241,90.1584690668,Active Erosion,-8.16,-245.36,-8.83,260.8,Active Erosion,1.0
21.8035487683,90.1587687385,Active Erosion,-8.16,-245.36,-8.83,260.8,Active Erosion,1.0
21.8014659966,90.1579206711,Active Erosion,-8.16,-245.33,-8.8,260.04,Active Erosion,1.0
21.801338474,90.1578810688,Active Erosion,-8.16,-245.33,-8.8,260.04,Active Erosion,1.0
21.8026127947,90.1582768132,Active Erosion,-8.16,-245.33,-8.8,260.04,Active Erosion,1.0
21.8035924789,90.1585810612,Active Erosion,-8.16,-245.33,-8.8,260.04,Active Erosion,1.0
21.8015099643,90.1577330759,Active Erosion,-8.16,-245.39,-8.78,259.38,Active Erosion,1.0
21.8013887507,90.1576954331,Active Erosion,-8.16,-245.39,-8.78,259.38,Active Erosion,1.0
21.8026417651,90.1580845587,Active Erosion,-8.16,-245.39,-8.78,259.38,Active Erosion,1.0
21.8036370296,90.1583936438,Active Erosion,-8.16,-245.39,-8.78,259.38,Active Erosion,1.0
21.8015539316,90.1575454809,Active Erosion,-8.16,-245.46,-8.76,258.72,Active Erosion,1.0
21.8014390272,90.1575097976,Active Erosion,-8.16,-245.46,-8.76,258.72,Active Erosion,1.0
21.8026707352,90.1578923049,Active Erosion,-8.16,-245.46,-8.76,258.72,Active Erosion,1.0
21.80368158,90.1582062272,Active Erosion,-8.16,-245.46,-8.76,258.72,Active Erosion,1.0
21.8015978987,90.1573578859,Active Erosion,-8.16,-245.53,-8.73,258.06,Active Erosion,1.0
21.8014893034,90.1573241619,Active Erosion,-8.16,-245.53,-8.73,258.06,Active Erosion,1.0
21.8026997051,90.157700051,Active Erosion,-8.16,-245.53,-8.73,258.06,Active Erosion,1.0
21.8037261302,90.1580188105,Active Erosion,-8.16,-245.53,-8.73,258.06,Active Erosion,1.0
21.8016418657,90.1571702903,Active Erosion,-8.16,-245.59,-8.71,257.4,Active Erosion,1.0
21.8015395795,90.1571385258,Active Erosion,-8.16,-245.59,-8.71,257.4,Active Erosion,1.0
21.8027286749,90.1575077964,Active Erosion,-8.16,-245.59,-8.71,257.4,Active Erosion,1.0
21.8037706803,90.1578313927,Active Erosion,-8.16,-245.59,-8.71,257.4,Active Erosion,1.0
21.8016858323,90.1569826951,Active Erosion,-8.17,-245.66,-8.69,256.73,Active Erosion,1.0
21.8015898553,90.15695289,Active Erosion,-8.17,-245.66,-8.69,256.73,Active Erosion,1.0
21.8027576443,90.1573155424,Active Erosion,-8.17,-245.66,-8.69,256.73,Active Erosion,1.0
21.80381523,90.1576439758,Active Erosion,-8.17,-245.66,-8.69,256.73,Active Erosion,1.0
21.8017297988,90.1567950998,Active Erosion,-8.17,-245.73,-8.67,256.07,Active Erosion,1.0
21.8016401308,90.156767254,Active Erosion,-8.17,-245.73,-8.67,256.07,Active Erosion,1.0
21.8027866135,90.1571232884,Active Erosion,-8.17,-245.73,-8.67,256.07,Active Erosion,1.0
21.8038597794,90.1574565588,Active Erosion,-8.17,-245.73,-8.67,256.07,Active Erosion,1.0
21.8017737651,90.156607504,Active Erosion,-8.17,-245.8,-8.64,255.41,Active Erosion,1.0
21.8016904062,90.1565816176,Active Erosion,-8.17,-245.8,-8.64,255.41,Active Erosion,1.0
21.8028155825,90.1569310336,Active Erosion,-8.17,-245.8,-8.64,255.41,Active Erosion,1.0
21.8039043288,90.1572691408,Active Erosion,-8.17,-245.8,-8.64,255.41,Active Erosion,1.0
21.8018316141,90.1563606714,Active Erosion,-8.19,-246.25,-8.64,254.91,Active Erosion,1.0
21.8017556902,90.1563405623,Active Erosion,-8.19,-246.25,-8.64,254.91,Active Erosion,1.0
21.8028747294,90.1566369513,Active Erosion,-8.19,-246.25,-8.64,254.91,Active Erosion,1.0
21.8039890166,90.1569320854,Active Erosion,-8.19,-246.25,-8.64,254.91,Active Erosion,1.0
21.8018937558,90.156095521,Active Erosion,-8.24,-247.8,-8.7,257.32,Active Erosion,1.0
21.8018093003,90.1560781068,Active Erosion,-8.24,-247.8,-8.7,257.32,Active Erosion,1.0
21.8029568652,90.1563147288,Active Erosion,-8.24,-247.8,-8.7,257.32,Active Erosion,1.0
21.8040897998,90.1565483369,Active Erosion,-8.24,-247.8,-8.7,257.32,Active Erosion,1.0
21.8019420167,90.1558479293,Active Erosion,-8.33,-250.58,-8.82,261.52,Active Erosion,1.0
21.8018444663,90.1558319497,Active Erosion,-8.33,-250.58,-8.82,261.52,Active Erosion,1.0
21.8030304072,90.156026218,Active Erosion,-8.33,-250.58,-8.82,261.52,Active Erosion,1.0
21.8041775697,90.156214136,Active Erosion,-8.33,-250.58,-8.82,261.52,Active Erosion,1.0
21.8019784723,90.1556583674,Active Erosion,-8.38,-252.02,-8.88,263.98,Active Erosion,1.0
21.8018717613,90.1556408873,Active Erosion,-8.38,-252.02,-8.88,263.98,Active Erosion,1.0
21.8030782514,90.1558385202,Active Erosion,-8.38,-252.02,-8.88,263.98,Active Erosion,1.0
21.8042268042,90.1560266644,Active Erosion,-8.38,-252.02,-8.88,263.98,Active Erosion,1.0
21.8020149277,90.1554688054,Active Erosion,-8.43,-253.45,-8.95,266.44,Active Erosion,1.0
21.8018990559,90.1554498249,Active Erosion,-8.43,-253.45,-8.95,266.44,Active Erosion,1.0
21.8031260954,90.1556508222,Active Erosion,-8.43,-253.45,-8.95,266.44,Active Erosion,1.0
21.8042760385,90.1558391927,Active Erosion,-8.43,-253.45,-8.95,266.44,Active Erosion,1.0
21.8020513829,90.1552792433,Active Erosion,-8.36,-251.63,-8.92,265.65,Active Erosion,1.0
21.8019263504,90.1552587624,Active Erosion,-8.36,-251.63,-8.92,265.65,Active Erosion,1.0
21.8031739392,90.1554631242,Active Erosion,-8.36,-251.63,-8.92,265.65,Active Erosion,1.0
21.8042962746,90.1556469708,Active Erosion,-8.36,-251.63,-8.92,265.65,Active Erosion,1.0
21.8020878378,90.1550896811,Active Erosion,-8.26,-248.47,-8.85,263.51,Active Erosion,1.0
21.8019536446,90.1550676998,Active Erosion,-8.26,-248.47,-8.85,263.51,Active Erosion,1.0
21.8032234842,90.1552757046,Active Erosion,-8.26,-248.47,-8.85,263.51,Active Erosion,1.0
21.804304538,90.1554527874,Active Erosion,-8.26,-248.47,-8.85,263.51,Active Erosion,1.0
21.8021231765,90.1549059221,Active Erosion,-8.16,-245.51,-8.78,261.54,Active Erosion,1.0
21.8019801837,90.1548819214,Active Erosion,-8.16,-245.51,-8.78,261.54,Active Erosion,1.0
21.8032710057,90.1550985809,Active Erosion,-8.16,-245.51,-8.78,261.54,Active Erosion,1.0
21.8043121741,90.1552733388,Active Erosion,-8.16,-245.51,-8.78,261.54,Active Erosion,1.0
21.8021454972,90.154789855,Active Erosion,-8.15,-245.09,-8.78,261.78,Active Erosion,1.0
21.8019979566,90.1547575076,Active Erosion,-8.15,-245.09,-8.78,261.78,Active Erosion,1.0
21.8032867064,90.1550400605,Active Erosion,-8.15,-245.09,-8.78,261.78,Active Erosion,1.0
